8C73A0	Fiberhome	
8C73DA	Silicon Laboratories	
8C763F	Commscope	
8C76C1	Goden Tech Limited	
8C7712	Samsung	Phone
8C7716	Longcheer	
8C7779	Arcadyan	
8C78D7	Shenzhen Fast	
8C7909	Hewlett Packard	Computer
8C7967	zte	Phone
8C79F5	Samsung	Phone
8C7A00	Nokia	
8C7A15	Ruckus Wireless	Router
8C7A3D	Xiaomi	Phone
8C7AAA	Apple	Phone
8C7AB3	Guangzhou Shiyuan	
8C7B9D	Apple	Phone
8C7BF0	Xufeng Development	
8C7C92	Apple	Phone
8C7CB5	Hon Hai Precision Ind	
8C7CFF	Brocade	Switch
8C7EB3	Lytro	
8C7F3B	Commscope	
8C8126	Arcom	
8C8172	Sichuan Tianyi Comheart	
8C8283	Apple	Phone
8C82A8	Insigma	
8C8394	Arcadyan	
8C839D	Shenzhen Xinyupeng	
8C83DF	Nokia	
8C83E1	Samsung	Phone
8C83E8	Huawei	Phone
8C83FC	Axioma Metering UAB	Smart Home
8C8401	Private	
8C8442	Cisco	Router
8C8474	Broadcom Limited	
8C8580	Smart Innovation	
8C8590	Apple	Phone
8C85C1	Hewlett Packard	Computer
8C85E6	Cleondris	
8C861E	Apple	Phone
8C862A	Huawei	Phone
8C86DD	TP-Link	Router
8C8726	VAST Data	
8C873B	Leica Camera	Camera
8C87D0	Shenzhen Uascent	
8C8881	Cisco Meraki	Router
8C897A	Augtek	
8C89A5	Micro-Star INT'L	
8C89FA	Zhejiang Hechuan	
8C8A6E	Estun Automation	
8C8ABB	Beijing Orient View	
8C8ACD	Huawei	Phone
8C8B48	Silicon Laboratories	
8C8B5B	WNC	
8C8B83	Texas Instruments	IoT
8C8C29	Espressif	IoT
8C8CAA	LCFC(Hefei)	
8C8D28	Intel Corporate	Computer
8C8E0D	zte	Phone
8C8E4E	Baylan Olcu Aletleri	
8C8E76	taskit	
8C8EF2	Apple	Phone
8C8F8B	China Mobile Chongqing	
8C8FE9	Apple	Phone
8C902D	TP-Link	Router
8C90D3	Nokia	
8C9109	Toyoshima Electric	
8C913A	Mellanox	Switch
8C91A4	Apple	Phone
8C9236	Aus.Linx	
8C9246	Oerlikon Textile	
8C9351	Jigowatts	
8C938B	Realme Chongqing Mobile	Phone
8C941F	Cisco	Router
8C9461	Cisco	Router
8C946A	New H3C	
8C94CC	Sfr	
8C94CF	Encell	
8C94DF	Espressif	IoT
8C965F	Shandong Zhongan	
8C96A5	New H3C	
8C97EA	Freebox Sas	
8C9806	Shenzhen Sei Robotics	Appliance
8C986B	Apple	Phone
8C9885	Samsung	Phone
8C99E6	TCT mobile	
8C9A8F	Sagemcom Broadband SAS	Storage
8C9B2D	Plantronics	
8C9F3B	Qingdao Hisense	TV
8CA048	Beijing NeTopChip	
8CA2F5	Huawei Device	Phone
8CA2FD	Starry	
8CA399	Servercom (India)	
8CA3EC	Samsung	Phone
8CA401	Shenzhen New Chip	
8CA454	Private	
8CA5A1	Oregano Systems -	
8CA5CF	Huawei	Phone
8CA682	IEEE Registration	
8CA6DF	Tp-Link	Router
8CA96D	Huawei	Phone
8CA96F	D&M	
8CA982	Intel Corporate	Computer
8CA9FD	Copper Mountain	
8CAAB5	Espressif	IoT
8CAACE	Xiaomi	Phone
8CAB8E	Shanghai Feixun	
8CAE49	IEEE Registration	
8CAE4C	Plugable	
8CAE89	Y-cam Solutions	
8CAEDB	Nagtech	
8CB094	Airtech I&C	
8CB0E9	Samsung	Phone
8CB50E	Cisco	Router
8CB64F	Cisco	Router
8CB6C5	Mimosa	
8CB7F7	Shenzhen UniStrong	
8CB82C	IPitomy	
8CB84A	Samsung	Phone
8CB864	AcSiP	
8CB87E	Intel Corporate	Computer
8CBA25	Union Man	
8CBAFC	JOYNEXT	
8CBD37	Shenzhen Phaten	
8CBE24	Tashang	
8CBE6F	Tianyi Telecom	
8CBEBE	Xiaomi	Phone
8CBF9D	Shanghai Xinyou	
8CBFA6	Samsung	Phone
8CBFEA	Espressif	IoT
8CC121	Panasonic Corporation	
8CC246	Apple	Phone
8CC573	Xsight	
8CC58C	ShenZhen Elsky	
8CC5B4	Sagemcom Broadband SAS	Storage
8CC5D0	Samsung	Phone
8CC5E1	ShenZhen Konka	
8CC661	Current, powered by GE	
8CC681	Intel Corporate	Computer
8CC7AA	Radinet	
8CC7C3	Netlink Ict	
8CC7D0	zhejiang ebang	
8CC84B	Chongqing Fugui	
8CC8CD	Samsung	Phone
8CC8F4	IEEE Registration	
8CC9E9	Huawei Device	Phone
8CCB14	TBS	
8CCBDF	Foxconn Interconnect	
8CCD55	EM Microelectronic	
8CCDA2	ACTP	
8CCDE8	Nintendo	Gaming
8CCDFE	AMPAK	
8CCE4E	Espressif	IoT
8CCEFD	Shenzhen zhouhai	
8CCF09	Dell EMC	Computer
8CCF5C	BEFEGA	
8CCF8F	ITC	
8CD066	Texas Instruments	IoT
8CD08B	WuXi Rigosys	
8CD0B2	Beijing Xiaomi Mobile	Phone
8CD17B	CG Mobile	
8CD1A6	eero	
8CD2E9	Yokote Seiko	
8CD3A2	VisSim AS	
8CD48E	Itel Mobile Limited	
8CD54A	Taiyo Yuden	
8CD628	Ikor Metering	Smart Home
8CD67F	EM Microelectronic	
8CD9D6	Xiaomi	Phone
8CDB25	ESG Solutions	
8CDC02	zte	Phone
8CDCD4	Hewlett Packard	Computer
8CDD0B	eero	
8CDD30	Ruijie	
8CDD8D	Wifly-City System	
8CDE52	ISSC	
8CDE99	Comlab	
8CDEE6	Samsung	Phone
8CDEF9	Beijing Xiaomi Mobile	Phone
8CDF2C	vivo Mobile	Phone
8CDF9D	NEC	
8CE042	vivo Mobile	Phone
8CE081	zte	Phone
8CE117	zte	Phone
8CE2DA	Circle Media	
8CE38E	Kioxia	
8CE468	Guangzhou Sageran	
8CE4DB	Shenzhen MiaoMing	
8CE5C0	Samsung	Phone
8CE5EF	Huawei	Phone
8CE748	Hangzhou Hikvision	Camera
8CE78C	DK	
8CE7B3	Sonardyne	
8CE807	Bouffalo Lab (Nanjing)	
8CE9B4	Zhejiang Dahua	Camera
8CE9EE	Intel Corporate	Computer
8CE9FF	Dell	Computer
8CEA12	Shenzhen MiaoMing	
8CEA1B	Edgecore	
8CEA48	Samsung	Phone
8CEA88	Chengdu Yocto	
8CEBC6	Huawei	Phone
8CEC4B	Dell	Computer
8CEC7B	Apple	Phone
8CEDE1	Ubiquiti	Router
8CEE17	Gyges	
8CEEC6	Precepscion	
8CEEFD	zte	Phone
8CF0DF	Beijing Zhongyuan	
8CF112	Motorola Mobility LLC,	Phone
8CF228	Mercury Communication	
8CF319	Siemens Industrial	
8CF3E7	solidotech	
8CF5A3	Samsung	Phone
8CF681	Silicon Laboratories	
8CF710	AMPAK	
8CF773	Nokia	
8CF813	Orange Polska	
8CF8C5	Intel Corporate	Computer
8CF945	Power Automation	
8CF957	RuiXingHengFang Network	
8CF9C9	MESADA	
8CFABA	Apple	Phone
8CFADD	Huawei	Phone
8CFCA0	Shenzhen Smart Device	
8CFD15	Imagine Marketing	
8CFD18	Huawei	Phone
8CFD49	Espressif	IoT
8CFDDE	Sagemcom Broadband SAS	Storage
8CFDF0	Qualcomm	IoT
8CFE57	Apple	Phone
8CFE74	Ruckus Wireless	Router
8CFEB4	Vsoontech Electronics	
90004E	Hon Hai Precision Ind	
9000DB	Samsung	Phone
900117	Huawei	Phone
90013B	Sagemcom Broadband SAS	Storage
900218	Sky Uk Limited	
90027A	Shenzhen Sworix	Smart Home
90028A	Shenzhen Shidean	
9002A9	Zhejiang Dahua	Camera
900325	Huawei	Phone
90032E	Taicang T&W	
900371	Quectel Wireless	
900372	Longnan Junya Digital	
9003B7	Parrot	
900628	Samsung	Phone
9006DB	Huawei	Phone
9006F2	Texas Instruments	IoT
900917	Far-sighted mobile	
9009D0	Synology Incorporated	Storage
9009DF	Intel Corporate	Computer
900A1A	Taicang T&W	
900A39	Wiio	
900A3A	PSG Plastic Service	
900A48	Samsung	Phone
900A62	Inventus Power	
900A75	New H3C	
900A84	Mellanox	Switch
900BC1	Sprocomm	
900C0F	Flume-io	
900CB4	Alinket Electronic	
900CC8	Google	
900D66	Digimore	
900DCB	Commscope	
900E83	Monico Monitoring	Smart Home
900E84	eero	
900E9E	Shenzhen SuperElectron	
900EB3	Shenzhen Amediatech	
900F0C	Cloud Network	
901057	Intel Corporate	Computer
901195	Amazon	
901234	Shenzhen YOUHUA	
9012A1	We	
9013DA	Athom	
9014AF	Cambium Networks Limited	Access Point
901506	Espressif	IoT
901564	IEEE Registration	
9016BA	Huawei	Phone
901711	Hagenuk	
90173F	Huawei	Phone
90179B	Nanomegas	
9017AC	Huawei	Phone
9017C8	Huawei	Phone
90185E	Apex Tool Group GmbH &	
90187C	Samsung Electro	Phone
9018AE	Shanghai Meridian	
901900	Scs	
901A4F	EM Microelectronic	
901ACA	Commscope	
901B0E	Fujitsu Technology	
901C9E	Alcatel-Lucent	VoIP
901D27	zte	Phone
901EDD	Great Computer	
901F09	Silicon Laboratories	
901F94	TP-Link	Router
90203A	BYD Precision	
902083	General Engine	
9020C2	Hewlett Packard	Computer
9020D7	Microsoft	Computer
902106	Sky Uk Limited	
90212E	Apption	
902155	HTC	
902181	Shanghai Huaqin Telecom	
90235B	Amazon	
9023B4	New H3C	
9023EC	Availink	
9025F2	Huawei	Phone
90272B	Algorab S.r.l	
902759	Nanjing Jiahao	
902778	Open Infrastructure	
9027E4	Apple	Phone
9028F6	Wuhan Yangtze Optical	
902962	Linkpower	
902AEE	Xiaomi	Phone
902B34	Giga-Byte	Computer
902BD2	Huawei	Phone
902C09	Apple	Phone
902CC7	C-MAX Asia Limited	
902CFB	CanTops Co,.Ltd	
902D77	Edgecore Americas	
902E16	LCFC(Hefei)	
902E1C	Intel Corporate	Computer
902E87	LabJack	
9030D6	Quectel Wireless	
90314B	AltoBeam	
903196	Shenzhen Ip-Com	
9031CD	Onyx Healthcare	
90324B	Hon Hai Precision Ind	
90342B	Gatekeeper	
9034FC	Hon Hai Precision Ind	
90356E	Vodafone Omnitel N.V	
9035A2	Apple	Phone
9035EA	Silicon Laboratories	
9036B2	Traton Ab	
903809	Ericsson AB	
90380C	Espressif	IoT
9038DF	Changzhou Tiannengbo	
90395E	Silicon Laboratories	
90395F	Amazon	
903A72	Ruckus Wireless	Router
903AA0	Nokia	
903AE6	Parrot	
903C1D	Hisense Visual	TV
903C92	Apple	Phone
903CAE	Yunnan KSEC Digital	
903CB3	Edgecore	
903CDA	Fiberhome	
903D5A	Shenzhen Wision	
903D68	G-Printec	
903D6B	Zicon	
903DBD	Secure Meters Limited	
903E7F	Fiberhome	
903EAB	Commscope	
903F86	New H3C	
903FC3	Huawei Device	Phone
903FEA	Huawei	Phone
9041B2	Ubiquiti	Router
9043E2	Cornami	
904506	Tokyo Boeki Medisys	
904528	Nintendo	Gaming
9046A2	Tedipay UK	
9046B7	Vadaro	
904716	Rorze	
90473C	China Mobile Group	
904748	Sony Interactive	Gaming
9047C2	Intel Corporate	Computer
904846	Texas Instruments	IoT
90486C	Ring	Smart Home
90489A	Hon Hai Precision Ind	
904992	YSTen	
9049FA	Intel Corporate	Computer
904C02	vivo Mobile	Phone
904C81	Hewlett Packard	Computer
904CC5	Apple	Phone
904CE5	Hon Hai Precision Ind	
904D4A	Sagemcom Broadband SAS	Storage
904DC3	Flonidan A/S	
904DE2	Apple	Phone
904E2B	Huawei	Phone
904E91	IEEE Registration	
90505A	unGlue	
90507B	Advanced PANMOBIL	
9050CA	Hitron	
90513F	Elettronica Santerno SpA	
9051F8	Hewlett Packard	Computer
9052BF	Sichuan Tianyi Comheart	
905446	Tes Electronic Solutions	
9054B7	Eltex Enterprise	
9055AE	Ericsson, EAB/RWI/K	
9055DE	Fiberhome	
905607	Sichuan AI-Link	
905671	Cisco	Router
905682	Lenbrook Industries	
905692	Autotalks	
9056FC	Tecno Mobile Limited	
905851	Vantiva USA	
90593C	Az-Technology Sdn Bhd	Phone
9059AF	Texas Instruments	IoT
905A08	Super Micro Computer	Server
905C34	Sirius Electronic	
905C44	Compal Broadband	
905D7C	New H3C	
905E44	Huawei	Phone
905F2E	TCT mobile	
905F7A	Apple	Phone
905F8D	modas	
9060F1	Apple	Phone
90610C	Fida International (S)	
9061AE	Intel Corporate	Computer
90623F	Apple	Phone
90633B	Samsung	Phone
90649B	Espressif	IoT
9064AD	Huawei	Phone
906560	EM Microelectronic	
906584	Intel Corporate	Computer
906717	Alphion India Private	
90671C	Huawei	Phone
9067B5	Alcatel-Lucent	VoIP
9067F3	Alcatel Lucent	VoIP
9068C3	Motorola Mobility LLC,	Phone
906976	Withrobot	
906A94	hangzhou huacheng	
906AEB	Microsoft	Computer
906C4B	Advance Security	
906CAC	Fortinet	Router
906D05	Bxb	
906D62	Cambium Networks Limited	Access Point
906DC8	DLG Automação	
906EBB	Hon Hai Precision Ind	
906F18	Afero	
906FA7	Funshion Online	
906FA9	Nanjing Putian	
907025	Garea Microsys	
907065	Texas Instruments	IoT
907069	Espressif	IoT
9070BF	Mimosa	
9070D3	Fiberhome	
907240	Apple	Phone
907282	Sagemcom Broadband SAS	Storage
90735A	Motorola Mobility LLC,	Phone
90742E	New H3C	
90749D	IRay	
9074AE	AzureWave	
9074F2	Huawei	Phone
9075BC	Nokia Shanghai Bell	
9075DE	Zebra	Printer
90769F	Shenzhen Mercury	
9077EE	Cisco	Router
907841	Intel Corporate	Computer
9078B2	Xiaomi	Phone
907910	Integrated Device	
907990	Benchmark Electronics	
9079CF	zte	Phone
907A0A	Gebr. Bode GmbH & Co	
907A28	Beijing Morncloud	
907A58	Zegna-Daidong Limited	
907ABE	Gsd Viet Nam Technology	
907ADA	China Dragon Technology	
907AF1	Wally	
907BC6	Texas Instruments	IoT
907E30	Lars	
907E43	zte	Phone
907EBA	Utek Technology	
907F61	Chicony	
908060	Nilfisk A/S	
90808F	Huawei Device	Phone
90812A	Apple	Phone
908158	Apple	Phone
908175	Samsung	Phone
908260	IEEE 1904.1 Working	
9082C3	Quanta Computer	Server
90834B	Beijing Yunyi Times	
90837A	General Electric Water	
90837E	Fiberhome	
90840D	Apple	Phone
90842B	LEGO System A/S	
90848B	HDR10+	
90848E	Fujian Star-Net	
908674	Sichuan Tianyi Comheart	
90869B	zte	Phone
908855	Cisco	Router
9088A2	Ionics Technology Me	
9088A9	IEEE Registration	
908938	Hefei Linkin	
90895F	Weifang Goertek	
908A80	Cisco	Router
908C09	Total Phase	
908C43	Apple	Phone
908C44	H.K Zongmu	
908C63	GZ Weedong Networks	
908D1D	GH	
908D6C	Apple	Phone
908D6E	Dell	Computer
908D78	D-Link	Router
908FCF	UNO System	
90903C	Trison	
909060	Rsi Video	
909164	ChongQing Lavid	
90916E	nFore	
90922C	Changzhi City Zhouyi	
9092B4	Diehl BGT Defence GmbH	
90935A	Commscope	
90940A	Analog Devices	
909497	Huawei	Phone
9094E4	D-Link	Router
909507	Huawei	Phone
9096F3	Buffalo.Inc	Storage
9097D5	Espressif	IoT
9097F3	Samsung	Phone
909838	Huawei Device	Phone
909864	Impex-Sat GmbH&Co	
909877	Vestel Elektronik San	
909916	ELVEES NeoTek OJSC	
909A4A	Tp-Link	Router
909A77	Texas Instruments	IoT
909B6F	Apple	Phone
909C4A	Apple	Phone
909D7D	Commscope	
909DAC	Infinix mobility limited	
909DE0	Newland Design + Assoc	
909E24	ekey biometric	
909F22	Zyxel	Router
909F33	EFM	
909F43	Accutron Instruments	
90A0BE	Cannice	
90A137	Beijing Splendidtel	
90A196	Private	
90A1BA	PNetworks Electronics	
90A210	United Telecoms	
90A25B	Apple	Phone
90A2DA	Gheo	
90A365	HMD Global Oy	
90A46A	Sisnet	
90A4DE	WNC	
90A57D	Huawei Device	Phone
90A5AF	Huawei	Phone
90A62F	Naver	
90A6BF	Quectel Wireless	
90A783	Jsw Pacific	
90A7BF	EM Microelectronic	
90A7C1	Pakedge Device and	
90A822	Amazon	
90A935	JWEntertainment	
90A9F7	IEEE Registration	
90AAC3	Hitron	
90AB96	Silicon Laboratories	
90AC3F	BrightSign	
90AC6D	Apple	Phone
90ADF7	vivo Mobile	Phone
90ADFC	Telechips	
90AE1B	Tp-Link	Router
90AF59	Choice IT Global	
90AFD1	netKTI	
90B021	Intel Corporate	Computer
90B0ED	Apple	Phone
90B11C	Dell	Computer
90B134	Commscope	
90B141	Motorola Mobility LLC,	Phone
90B144	Samsung	Phone
90B176	Intel Corporate	Computer
90B1E0	Beijing Nebula Link	
90B21F	Apple	Phone
90B339	Espressif	IoT
90B4DD	Zpt R&D	
90B57F	Shenzhen iComm	
90B622	Samsung	Phone
90B67A	Shenzhen Skyworth	
90B685	Weifang Goertek	
90B686	Murata Manufacturing	Smart Home
90B790	Apple	Phone
90B832	Extreme	Switch
90B8D0	Joyent	
90B8E0	Shenzhen Yanray	
90B931	Apple	Phone
90B942	zte	Phone
90B97D	Johnson Outdoors Marine	
90B9F9	Motorola Mobility LLC,	Phone
90BA09	Huawei	Phone
90BDE6	Quectel Wireless	
90BFD9	Smart Innovation	
90C115	Sony	
90C119	Nokia	
90C1C6	Apple	Phone
90C35F	Nanjing Jiahao	
90C54A	vivo Mobile	Phone
90C682	IEEE Registration	
90C710	zte	Phone
90C792	Commscope	
90C7D8	zte	Phone
90C952	Durin	
90C97E	Huawei	Phone
90C99B	Tesorion Nederland	
90CAFA	Google	
90CBA3	Tecno Mobile Limited	
90CC24	Synaptics	
90CC7A	Huawei Device	Phone
90CCDF	Intel Corporate	Computer
90CD1F	Quectel Wireless	
90CDB6	Hon Hai Precision Ind	
90CDE8	Apple	Phone
90CEB8	Texas Instruments	IoT
90CF15	Nokia	
90CF6F	Dlogixs	
90CF7D	Qingdao Hisense	TV
90D092	HUMAX	
90D11B	Palomar Medical	Medical
90D20B	Nokia Shanghai Bell	
90D3CF	Askey Computer	
90D432	zte	Phone
90D473	vivo Mobile	Phone
90D529	Accton	
90D689	Huahao Fangzhou	
90D733	Huawei	Phone
90D74F	Bookeen	
90D7BE	Wavelab Global	
90D7EB	Texas Instruments	IoT
90D852	Comtec	
90D8F3	zte	Phone
90D92C	Hug-Witschi	
90DA4E	Avanu	
90DA6A	FOCUS H&S	
90DA72	Espressif	IoT
90DAF9	Siemens Rail Automation	
90DB46	E-Lead Electronic	
90DD5D	Apple	Phone
90DE80	Shenzhen Century Xinyang	
90DF06	Ciena	
90DF7D	Realme Chongqing Mobile	Phone
90DFB7	s.m.s smart microwave	
90DFFB	Homerider	
90E0F0	IEEE 1722a Working	
90E17B	Apple	Phone
90E202	Texas Instruments	IoT
90E2BA	Intel Corporate	Computer
90E2FC	IEEE Registration	
90E317	Mellanox	Switch
90E468	Guangzhou Shiyuan	
90E4B0	SHARP	TV
90E5B1	Espressif	IoT
90E643	Tesla	Automotive
90E6BA	ASUSTek COMPUTER	Computer
90E710	New H3C	
90E7C4	HTC	
90E868	AzureWave	
90E95E	Cisco	Router
90EA60	SPI Lasers	
90EB48	Shanghai XinMiaoLink	
90EB50	Cisco	Router
90EC50	C.O.B.O. Spa	
90EC77	silicom	
90ECE3	Nokia	
90ECEA	Apple	Phone
90EEC7	Samsung	Phone
90EED9	Universal De	
90EF4A	Dongguan Liesheng	
90EF68	Zyxel	Router
90F005	Xi'an Molead	
90F04C	Nokia Solutions	
90F052	MEIZU	
90F157	Garmin	Wearable
90F1AA	Samsung	Phone
90F1B0	Hangzhou Anheng	
90F260	Shenzhen Honesty	Smart Home
90F278	Radius Gateway	
90F305	HUMAX	
90F3B7	Kirisun	
90F3B8	China Mobile Group	
90F421	IEEE Registration	
90F4C1	Rand McNally	
90F510	Technologie Optic.ca	
90F644	Huawei Device	Phone
90F652	Tp-Link	Router
90F721	IndiNatus (IndiNatus	
90F72F	Phillips Machine &	
90F7B2	New H3C	
90F80C	Samsung	Phone
90F82E	Amazon	
90F861	u-blox	
90F891	Kaon	
90F964	Rawasi Co	
90F970	Huawei	Phone
90F9B7	Huawei	Phone
90FB5B	Avaya	VoIP
90FB5D	Beijing Xiaomi Mobile	Phone
90FB93	Renesas Design US	
90FBA6	Hon Hai Precision Ind	
90FC55	Hyve Solutions	
90FD61	Apple	Phone
90FD73	zte	Phone
90FD9F	Silicon Laboratories	
90FEE2	Isif	
90FF79	Metro Ethernet Forum	
90FFD6	Honor Device	Phone
940006	jinyoung	
940070	Nokia	
9400B0	Huawei	Phone
940149	AutoHotBox	
94017D	Shenzhen	
9401AC	Wuhan Qianyang Iotian	
9401C2	Samsung	Phone
940230	Logitech	
94026B	Optictimes	
94049C	Huawei	Phone
9404E3	Vantiva USA	
9405B6	Liling FullRiver	
9405BB	IEEE Registration	
940853	Liteon	
9408C7	Huawei Device	Phone
940937	HUMAX	
9409C9	Alpsalpine Co,.Ltd	
9409D3	shenzhen maxtopic	
940B19	Huawei	Phone
940B2D	NetView	
940B83	zte	Phone
940BCD	Apple	Phone
940BD5	Himax	
940BFA	EM Microelectronic	
940C6D	Tp-Link	Router
940C98	Apple	Phone
940D2D	Universal	
940D4B	Cisco	Router
940E2A	NXP Semiconductors	IoT
940E5F	Apple	Phone
940E6B	Huawei	Phone
940EE7	Huawei	Phone
940F3B	Askey Computer	
94103E	Belkin	
941042	Fanox Electronic S.L	
94105A	Dell	Computer
9411DA	ITF Fröschl	
941457	Shenzhen Sundray	
94147A	vivo Mobile	Phone
9415B2	Huawei Device	Phone
941625	Apple	Phone
941673	Point Core SARL	
941700	Xiaomi	Phone
941724	Anhui Guoke Ruidian	
941787	Nokia	
941865	Netgear	Router
941882	Hewlett Packard	Computer
94193A	Elvaco AB	
941C56	Actiontec	
941D1C	TLab West Systems AB	
941DD4	Google	
941F3A	Ambiq	
941FA2	Wuhan YuXin	
942053	Nokia	
942157	Apple	Phone
942197	Stalmart Technology	
94224C	Qingdao Haier	Appliance
94236E	Shenzhen Junlan	
942453	Huawei	Phone
9424B8	Gree Electric	
9424E1	Alcatel-Lucent	VoIP
942533	Huawei	Phone
94261D	Huawei	Phone
94270E	Intel Corporate	Computer
942770	BSH Hausgeräte	
942790	TCT mobile	
94282E	New H3C	
94286F	zte	Phone
94290C	Shenyang wisdom	
94292F	New H3C	
942957	Airpo	
94298D	Shanghai AdaptComm	
942A3F	Diversey	
942A6F	Ubiquiti	Router
942B68	Apple	Phone
942CB3	HUMAX	
942D3A	Prizor Viztech Limited	Phone
942DDC	Samsung	Phone
942E17	Schneider Electric	Industrial
942E63	Finsécur	
94319B	Alphatronics	
9431CB	vivo Mobile	Phone
943251	Askey Computer	
9432C1	Honor Device	Phone
9433D8	Cisco	Router
9433DD	Taco	
94342F	Itel Mobile Limited	
943469	Silicon Laboratories	
94350A	Samsung	Phone
943589	Huawei	Phone
9436E0	Sichuan Bihong	TV
9437F7	Huawei Device	Phone
9438AA	Technology Innovation	
94390E	Intel Corporate	Computer
9439E5	Hon Hai Precision Ind	
943A91	Amazon	
943AF0	Nokia	
943B22	Netgear	Router
943BB0	New H3C	
943BB1	Kaon	
943C96	Sagemcom Broadband SAS	Storage
943CC6	Espressif	IoT
943DC9	Asahi Net	
943EE4	WiSA	
943EFD	IEEE Registration	
943F0C	Genexis	
943FBB	JSC RPC Istok named	
943FC2	Hewlett Packard	Computer
943FD6	Apple	Phone
9440A2	Anywave Communication	
9440C9	Hewlett Packard	Computer
9440F3	Huawei	Phone
9441C1	Mini-Cam Limited	
94434D	Ciena	
944444	LG Innotek	
944452	Belkin	
944560	Google	
944667	Cisco	Router
944696	BaudTec	
944788	Huawei	Phone
9447B0	Beijing Eswin Computing	
944996	WiSilica	
9449F6	Huawei Device	Phone
944A09	BitWise Controls	
944A0C	Sercomm	
944BF8	Tozo	
944E5B	Ubee Interactive Co.,	
944F4C	Sound United	
944FDB	Nokia	
945044	Texas Instruments	IoT
945047	Rechnerbetriebsgruppe	
945089	SimonsVoss	
945103	Samsung	Phone
94513D	iSmart Alarm	
9451BF	Hyundai ESG	
9451DC	Espressif	IoT
945244	Samsung	Phone
945330	Hon Hai Precision Ind	
9453FF	Intel Corporate	Computer
945493	Rigado	
9454A0	Fosilicon	
9454C5	Espressif	IoT
9454CE	Guangdong Oppo Mobile	Phone
9454DF	Yst	
945641	Palo Alto	Router
9457A5	Hewlett Packard	Computer
9458CB	Nintendo	Gaming
945907	Shanghai HITE-BELDEN	
945915	Amazon	
94592D	EKE Building	
945AEA	Huawei	Phone
945AFC	Amazon	
945B7E	Trilobit Ltda	
945C9A	Apple	Phone
945DBF	Nokia Solutions and	
945F34	Renesas Electronics	
946010	Huawei Device	Phone
9460D5	Hewlett Packard	Computer
94611E	Wata	
946124	Pason	
946269	Commscope	
94626D	Beijing Xiaomi	Phone
946372	vivo Mobile	Phone
9463D1	Samsung	Phone
946424	Hewlett Packard	Computer
946442	Celestica	
94652D	OnePlus Technology	Phone
94659C	Intel Corporate	Computer
9466E7	WOM Engineering	Smart Home
94677E	Belden India Private	
946A77	Vantiva USA	
946A7C	OnePlus Technology	Phone
946AB0	Arcadyan	
946C04	EM Microelectronic	
946DAE	Mellanox	Switch
94706C	Quectel Wireless	
9470D2	Winfirm	
9471AC	TCT mobile	
94720F	Guangdong Nanguang	
94742E	Mercusys	
94756E	QinetiQ North America	
9476B7	Samsung	Phone
94772B	Huawei	Phone
947806	Ningbo Sunvot	
947918	Itel Mobile Limited	
947AF4	Huawei	Phone
947BAE	Xiaomi	Phone
947BBE	Ubicquia	
947BE7	Samsung	Phone
947C3E	Polewall Norge AS	
947D77	Huawei	Phone
947EB9	National Narrowband	
947F1D	Shenzhen Fastrain	
947FD8	Shenzhen Skyworth	
9481A4	Azuray	
9482B2	GL Intelligence	
9483C4	GL Technologies (Hong	
94857A	Evantage	
9486CD	Seoul	
9486D4	Surveillance Pro	
94877C	Commscope	
9487E0	Xiaomi	Phone
948815	Infinique Worldwide	
948835	Crestron	
948854	Texas Instruments	IoT
94885E	Surfilter	
948978	Apple	Phone
948AC6	Realme Chongqing Mobile	Phone
948B03	EAGET Innovation and	
948B93	Xiaomi	Phone
948BC1	Samsung	Phone
948CD7	Hui Zhou Gaoshengda	
948D50	Beamex Oy Ab	
948DEF	Oetiker Schweiz	
948E6D	Nintendo	Gaming
948E89	Industrias Unidas Sa De	
948ED3	Arista	Switch
948FCF	Commscope	
948FEE	Verizon Telematics	
949010	Huawei	Phone
949034	Shenzhen Chuangwei-Rgb	
94917F	Askey Computer	
9492BC	Syntech(Hk) Technology	
9492D2	KCF	
949386	Shenzhen SiACRRIER	
949426	Apple	Phone
94944A	Particle	IoT
9495A0	Google	
94974F	Liteon	
9497AE	Guangdong Oppo Mobile	Phone
949869	zte	Phone
94988F	Sagemcom Broadband SAS	Storage
9498A2	Shanghai LISTEN TECH.LTD	
949901	Shenzhen YITOA Digital	
949990	VTC Telecommunications	
949AA9	Microsoft	Computer
949B2C	Extreme	Switch
949BFD	Trans New	
949C55	Alta Data	
949CBE	Huawei	Phone
949D57	Panasonic do Brasil	
949F3E	Sonos	Smart Home
949F3F	Optek Digital	
949F8B	zte	Phone
949FB4	ChengDu JiaFaAnTai	
94A04E	Bostex	
94A07D	Huawei Device	Phone
94A081	Silicon Laboratories	
94A1A2	AMPAK	
94A25D	Huawei	Phone
94A3CA	KonnectONE	
94A408	Shenzhen Trolink	
94A40C	Diehl Metering	Smart Home
94A4B5	Mitsubishi Electric	
94A4CE	Sensear	
94A4F9	Huawei	Phone
94A67E	Netgear	Router
94A6D8	New H3C	
94A748	New H3C	
94A7B7	zte	Phone
94A7BC	BodyMedia	
94A990	Espressif	IoT
94A9A8	Texas Instruments	IoT
94AA07	Nokia	
94AA0A	Fiberhome	
94AAB8	Joview(Beijing)	
94AB18	cellXica	
94ABDE	OMX Technology - FZE	
94ABFE	Nokia	
94ACCA	trivum	
